family,value_kind,field_pattern,denominator_key,category,comparator,minimum_cardinality,maximum_cardinality,required_when,static_cardinality_rule,production_extractors,field_name_origin,raw_schema_origin
interval,numeric,first_half_step.lateral.internal_pair_cancellation_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.lateral.matrix_face_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.lateral.matrix_face_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.lateral.net_cell_outflow_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.lateral.x_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.lateral.y_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.circuit.terms.terminal_device_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.explicit_plane_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.lateral_boundary_outflow_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.s2_closure_storage_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.combined.terms.vertical_sink_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.device_power.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.device_power.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.device_power.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.device_power.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.device_power.terms.field_joule_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
interval,numeric,first_half_step.ledgers.storage.closure_storage_rate_W,power_W,A_primary_physical,strict_v1_1e-12,0,1,scenario_in:interval_full_accepted,"zero_or_one_per_path according to path presence and, for failure rows, integrity-passed-prefix filtering",_attempt_observation,production_extractor_output,production_extractor_output
